Id,Label,Domain,Phylum,Class,Order,Family,Genus,OTU.rep,SILVA138_updated_classification,Name,Ecologically_relevant_classification,Ecologically_relevant_classification_aggregated,Ecologically_relevant_classification_aggregated_notes
1581,OTU1581,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,AY188938.1.1501,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia;,g_Cobetia,Cobetia (Oceanospirillales),Oceanospirillales,
1086,OTU1086,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,AY628694.1.1536,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia;,g_Cobetia,Cobetia (Oceanospirillales),Oceanospirillales,
2283,OTU2283,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,FJ457286.1.1379,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia;,g_Cobetia,Cobetia (Oceanospirillales),Oceanospirillales,
2227,OTU2227,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,GU584161.1.1499,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia;,g_Cobetia,Cobetia (Oceanospirillales),Oceanospirillales,
1039,OTU1039,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Cobetia,JQ218646.1.1493,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Cobetia;,g_Cobetia,Cobetia (Oceanospirillales),Oceanospirillales,
1515,OTU1515,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,AM945668.1.1328,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;,g_Halomonas,Halomonas (Oceanospirillales),Oceanospirillales,
1652,OTU1652,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,FJ444989.1.1450,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;,g_Halomonas,Halomonas (Oceanospirillales),Oceanospirillales,
2792,OTU2792,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,GU001892.1.1497,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;,g_Halomonas,Halomonas (Oceanospirillales),Oceanospirillales,
2026,OTU2026,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,GU361122.1.1487,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae;Halomonas;,g_Halomonas,Halomonas (Oceanospirillales),Oceanospirillales,
632,OTU632,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas,DQ396007.1.1499,,g_Halomonas,Halomonas (Oceanospirillales),Oceanospirillales,
1094,OTU1094,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ672069.1.1486,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
527,OTU527,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ163172.1.1373,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1209,OTU1209,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,AY726938.1.1253,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
398,OTU398,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673461.1.1475,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1214,OTU1214,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673284.1.1501,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
458,OTU458,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673606.1.1474,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1091,OTU1091,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673649.1.1502,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
814,OTU814,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673975.1.1471,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1471,OTU1471,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673891.1.1502,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1142,OTU1142,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ672449.1.1501,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1549,OTU1549,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,GQ348084.1.1384,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
925,OTU925,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,GQ347814.1.1378,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1478,OTU1478,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,FJ825854.1.1399,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1743,OTU1743,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,GU234830.1.1378,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
2651,OTU2651,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,JL-ETNP-Y6,,HQ673394.1.1502,,f_JL-ETNP-Y6,JL-ETNP-Y6 (Oceanospirillales),Oceanospirillales,
1848,OTU1848,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,Litoricola,EU800188.1.1480,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Litoricolaceae;Litoricola;,g_Litoricola,Litoricola (Oceanospirillales),Oceanospirillales,
1999,OTU1999,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Litoricolaceae,Litoricola,EU799222.1.1502,,g_Litoricola,Litoricola (Oceanospirillales),Oceanospirillales,
2826,OTU2826,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,EF379714.1.1505,,g_Marinobacterium,Marinobacterium (Oceanospirillales),Oceanospirillales,
1300,OTU1300,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinobacterium,FR684349.1.1497,,g_Marinobacterium,Marinobacterium (Oceanospirillales),Oceanospirillales,
1085,OTU1085,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,EU544738.1.1465,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;,g_Balneatrix,Nitrincolaceae (Oceanospirillales),Oceanospirillales,
1885,OTU1885,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,EU544808.1.1486,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;,g_Balneatrix,Nitrincolaceae (Oceanospirillales),Oceanospirillales,
1824,OTU1824,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,FR683359.1.1497,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;,g_Balneatrix,Nitrincolaceae (Oceanospirillales),Oceanospirillales,
871,OTU871,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,GU235804.1.1382,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;,g_Balneatrix,Nitrincolaceae (Oceanospirillales),Oceanospirillales,
1321,OTU1321,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,GU235809.1.1374,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;,g_Balneatrix,Nitrincolaceae (Oceanospirillales),Oceanospirillales,
1461,OTU1461,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Balneatrix,HQ671842.1.1493,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Nitrincolaceae;uncultured;,g_Balneatrix,Nitrincolaceae (Oceanospirillales),Oceanospirillales,
2204,OTU2204,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,DQ337006.1.1494,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Oceanobacter;,g_Oceanobacter,Oceanobacter (Oceanospirillales),Oceanospirillales,
195,OTU195,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,EF574264.1.1492,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Oceanobacter;,g_Oceanobacter,Oceanobacter (Oceanospirillales),Oceanospirillales,
2518,OTU2518,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,GQ377804.1.1273,,g_Oceanobacter,Oceanobacter (Oceanospirillales),Oceanospirillales,
170,OTU170,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,AF382127.1.1491,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Oleibacter;,g_Oceanobacter,Oleibacter (Oceanospirillales),Oceanospirillales,
2192,OTU2192,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oceanobacter,FJ497402.1.1420,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Oleibacter;,g_Oceanobacter,Oleibacter (Oceanospirillales),Oceanospirillales,
2769,OTU2769,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,GQ926871.1.1619,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Oleispira;,g_Oleispira,Oleispira (Oceanospirillales),Oceanospirillales,
2248,OTU2248,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Oleispira,JQ753126.1.1502,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Oleispira;,g_Oleispira,Oleispira (Oceanospirillales),Oceanospirillales,
133,OTU133,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,AACY023938218.20.1535,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;,g_Pseudospirillum,Pseudohongiella (Oceanospirillales),Oceanospirillales,
1708,OTU1708,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,HQ242261.1.1500,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;,g_Pseudospirillum,Pseudohongiella (Oceanospirillales),Oceanospirillales,
1688,OTU1688,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,JN166361.1.1514,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;,g_Pseudospirillum,Pseudohongiella (Oceanospirillales),Oceanospirillales,
2586,OTU2586,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,JQ678498.1.1506,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Pseudohongiellaceae;Pseudohongiella;,g_Pseudospirillum,Pseudohongiella (Oceanospirillales),Oceanospirillales,
1462,OTU1462,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,HQ672823.1.1517,,g_Pseudospirillum,Pseudospirillum (Oceanospirillales),Oceanospirillales,
1189,OTU1189,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Pseudospirillum,EU799068.1.1506,,g_Pseudospirillum,Pseudospirillum (Oceanospirillales),Oceanospirillales,
3570,OTU3570,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,,JQ678566.1.1505,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Spongiispira;,f_Oceanospirillaceae,Spongiispira (Oceanospirillales),Oceanospirillales,
2049,OTU2049,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,uncultured,HM569768.1.1484,Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Saccharospirillaceae;Thalassolituus;,g_uncultured,Thalassolituus (Oceanospirillales),Oceanospirillales,
1159,OTU1159,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,GQ346427.1.1433,,f_ZD0405,ZD0405 (Oceanospirillales),Oceanospirillales,
718,OTU718,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,HQ672840.1.1446,,f_ZD0405,ZD0405 (Oceanospirillales),Oceanospirillales,
1172,OTU1172,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,HQ673602.1.1482,,f_ZD0405,ZD0405 (Oceanospirillales),Oceanospirillales,
2042,OTU2042,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,HQ671846.1.1482,,f_ZD0405,ZD0405 (Oceanospirillales),Oceanospirillales,
747,OTU747,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,HQ163262.1.1344,,f_ZD0405,ZD0405 (Oceanospirillales),Oceanospirillales,
670,OTU670,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,ZD0405,,JN832936.1.1411,,f_ZD0405,ZD0405 (Oceanospirillales),Oceanospirillales,
48,OTU48,Bacteria,Planctomycetes,Planctomycetacia,Brocadiales,Brocadiaceae,Candidatus Scalindua,EU795287.4965.6516,Bacteria;Planctomycetota;Brocadiae;Brocadiales;Scalinduaceae;Candidatus Scalindua;,g_Candidatus Scalindua,Candidatus Scalindua (Planctomycetota),Planctomycetota,
1936,OTU1936,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Planctomycetaceae,Rhodopirellula,JN166243.1.1480,Bacteria;Planctomycetota;Planctomycetes;Pirellulales;Pirellulaceae;Rhodopirellula;,g_Rhodopirellula,Rhodopirellula (Planctomycetota),Planctomycetota,
38,OTU38,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AACY020125842.54.1493,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1125,OTU1125,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AACY020187844.576.1995,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
185,OTU185,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AACY020555882.2572.4023,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
74,OTU74,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AB193978.1.1441,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1630,OTU1630,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AHCG01000072.3865.5305,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
959,OTU959,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AJ133625.1.1270,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
298,OTU298,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AJXC01007386.664.1844,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
171,OTU171,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,DQ156348.18592.20063,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
284,OTU284,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,DQ156396.1.1264,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
800,OTU800,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,DQ156443.1.1290,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
29,OTU29,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,DQ299286.1.1392,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1108,OTU1108,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,DQ374241.1.1077,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1180,OTU1180,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,EF597698.1.1403,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
616,OTU616,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,EU650238.1.1337,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
176,OTU176,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,EU686616.36653.38121,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
124,OTU124,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,EU686618.3359.4826,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
211,OTU211,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,EU686643.5839.7313,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1341,OTU1341,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,EU791574.1.914,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
801,OTU801,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,GU553801.1.1400,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1109,OTU1109,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,HQ529790.1.904,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
644,OTU644,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,HQ529817.1.915,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
782,OTU782,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,HQ529849.1.917,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1149,OTU1149,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,HQ541865.1.1460,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
886,OTU886,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JN591984.1.1424,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1205,OTU1205,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JN833331.1.1017,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1232,OTU1232,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ221011.1.915,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
519,OTU519,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222667.1.1344,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
558,OTU558,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222710.1.1336,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
872,OTU872,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222785.1.1347,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
2179,OTU2179,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ222974.1.1365,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1424,OTU1424,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ223014.1.1367,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1422,OTU1422,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ225306.1.1339,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1320,OTU1320,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ225307.1.1344,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
614,OTU614,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ226349.1.1312,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1566,OTU1566,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ226401.1.1306,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1056,OTU1056,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ226616.1.1299,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
677,OTU677,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ226757.1.1346,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
1245,OTU1245,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,JQ227077.1.1367,Archaea;Thermoplasmatota;Thermoplasmata;Marine Group II;,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
769,OTU769,Archaea,Euryarchaeota,Thermoplasmata,Thermoplasmatales,Marine Group II,,AACY020428427.340.1780,,f_Marine Group II,Poseidoniales (MGII Archaea),Poseidoniales (MGII Archaea),
